" Master Superior en Grafismo, Postproducción y 3DVFX + Titulación Universitaria ",EUROINNOVA INTERNATIONAL ONLINE EDUCATION_,Master,,Online,,12 Meses,Fechas a elegir,,,,,,,,Online,"[After effects,Cinema 4D,Adobe Premiere,Motion Graphics,Cinema 4D Broadcast,Autodesk Maya,Creación y edición de escenas,Exportación,Autodesk,Importación,Maya,Grafismo,Modelado,Postproducción,Audio]","<p>PARTE 1. ESPECIALISTA EN MOTION GRAPHICS MÓDULO 1. AFTER EFFECTS CC UNIDAD DIDÁCTICA 1. INTRODUCCIÓN A AFTER EFFECTS UNIDAD DIDÁCTICA 2. ÁREA DE TRABAJO DE AFTER EFFECTS UNIDAD DIDÁCTICA 3. PROYECTOS Y COMPOSICIONES EN AFTER EFFECTS UNIDAD DIDÁCTICA 4. IMPORTACIÓN DE ARCHIVOS EN AFTER EFFECTS UNIDAD DIDÁCTICA 5. CAPAS EN AFTER EFFECTS UNIDAD DIDÁCTICA 6. ANIMACIONES EN AFTER EFFECTS UNIDAD DIDÁCTICA 7. TEXTO EN AFTER EFFECTS UNIDAD DIDÁCTICA 8. DIBUJOS Y MÁSCARAS DE CAPA EN AFTER EFFECTS UNIDAD DIDÁCTICA 9. TRANSPARENCIAS Y EFECTOS EN AFTER EFFECTS UNIDAD DIDÁCTICA 10. INTRODUCCIÓN AL ESPACIO TRIDIMENSIONAL EN AFTER EFFECTS UNIDAD DIDÁCTICA 11. PLUGINS, TRATAMIENTO DE AUDIO Y PREVISUALIZACIONES EN AFTER EFFECTS UNIDAD DIDÁCTICA 12. EXPORTACIÓN Y GENERACIÓN DE FICHEROS EN AFTER EFFECTS </p><p> </p><p>MÓDULO 2. CINEMA 4D BROADCAST UNIDAD DIDÁCTICA 1. LA INTERFAZ DE CINEMA 4D UNIDAD DIDÁCTICA 2. ESCENAS UNIDAD DIDÁCTICA 3. PRIMITIVAS EN CINEMA 4D UNIDAD DIDÁCTICA 4. TRANSFORMACIONES UNIDAD DIDÁCTICA 5. SPLINES UNIDAD DIDÁCTICA 6. COPIAR Y ALINEAR OBJETOS EN CINEMA 4D UNIDAD DIDÁCTICA 7. CAPAS UNIDAD DIDÁCTICA 8. DEFORMACIONES EN CINEMA 4D UNIDAD DIDÁCTICA 9. MATERIALES EN CINEMA 4D UNIDAD DIDÁCTICA 10. ILUMINACIÓN UNIDAD DIDÁCTICA 11. CÁMARAS Y ELEMENTOS DE ESCENA UNIDAD DIDÁCTICA 12. ANIMACIÓN EN CINEMA 4D UNIDAD DIDÁCTICA 13. PARTÍCULAS UNIDAD DIDÁCTICA 14. RENDERIZADO EN CINEMA 4D </p><p> </p><p>PARTE 2. ESPECIALISTA EN EDICIÓN + COMPOSICIÓN MÓDULO 1. ADOBE PREMIERE CC UNIDAD DIDÁCTICA 1. INTRODUCCIÓN A PREMIERE UNIDAD DIDÁCTICA 2. ADMINISTRACIÓN DE RECURSOS UNIDAD DIDÁCTICA 3. HERRAMIENTAS Y MARCADORES UNIDAD DIDÁCTICA 4. AUDIO UNIDAD DIDÁCTICA 5. TITULACIÓN I UNIDAD DIDÁCTICA 6. TITULACIÓN II UNIDAD DIDÁCTICA 7. TÉCNICAS DE MONTAJE UNIDAD DIDÁCTICA 8. ANIMACIONES UNIDAD DIDÁCTICA 9. TRANSPARENCIAS Y COLOR UNIDAD DIDÁCTICA 10. IMPORTACIÓN, TRANSCRIPCIÓN Y METADATOS UNIDAD DIDÁCTICA 11. EFECTOS Y TRANSICIONES UNIDAD DIDÁCTICA 12. EXPORTAR </p><p> MÓDULO 2. 3D STUDIO MAX UNIDAD DIDÁCTICA 1. LA INTERFAZ DE 3D STUDIO MAX UNIDAD DIDÁCTICA 2. LAS VENTANAS GRÁFICAS UNIDAD DIDÁCTICA 3. CREACIÓN Y EDICIÓN DE ESCENAS UNIDAD DIDÁCTICA 4. CREACIÓN DE OBJETOS UNIDAD DIDÁCTICA 5. MÉTODOS DE CREACIÓN EN EL MODELADO DE OBJETOS UNIDAD DIDÁCTICA 6. SELECCIÓN Y MODIFICACIÓN DE OBJETOS UNIDAD DIDÁCTICA 7. LOS MODIFICADORES EN EL MODELADO TRIDIMENSIONAL UNIDAD DIDÁCTICA 8. MODELADO DE OBJETOS  UNIDAD DIDÁCTICA 9. PROPIEDADES DE LOS MATERIALES. MATERIAL EDITOR UNIDAD DIDÁCTICA 10. LAS CÁMARAS Y LAS LUCES UNIDAD DIDÁCTICA 11. LA ANIMACIÓN DE OBJETOS UNIDAD DIDÁCTICA 12. LA RENDERIZACIÓN </p><p> </p><p>MÓDULO 3. MODELADO Y ANIMACIÓN 3D CON AUTODESK MAYA UNIDAD DIDÁCTICA 1. CONOCER LA INTERFAZ DE MAYA UNIDAD DIDÁCTICA 2. ESCENAS UNIDAD DIDÁCTICA 3. POLÍGONOS, SUPERFICIES Y CURVAS UNIDAD DIDÁCTICA 4. TRABAJO CON OBJETOS UNIDAD DIDÁCTICA 5. MODELADO DE OBJETOS EN MAYA UNIDAD DIDÁCTICA 6. CAPAS Y ALINEACIÓN UNIDAD DIDÁCTICA 7. DEFORMADORES UNIDAD DIDÁCTICA 8. MATERIALES EN MAYA UNIDAD DIDÁCTICA 9. LUCES UNIDAD DIDÁCTICA 10. CÁMARAS UNIDAD DIDÁCTICA 11. ANIMACIONES UNIDAD DIDÁCTICA 12. RENDERIZADO UNIDAD DIDÁCTICA 13. PARTÍCULAS UNIDAD DIDÁCTICA 14. EJERCICIOS PRÁCTICOS</p>"
" MÁSTER EN COACHING TECNOLÓGICO + MÁSTER INTERNACIONAL MODELADO 3D, RENDER Y ANIMACIÓN ",ESNECA BUSINESS SCHOOL,Master,,Online,1050h,Flexible,Fechas a elegir,,,,Sí,,,,Online,"[Animación turística,Coaching,E-business,Emprendedores,Modelado,Render,Empresarios,Animación geriátrica,Cinema 4D,Análisis de procesos,Modelado 3D,Animación 3D,Introducción,Animacion,Introducción a la protección de datos,Animación recreativa,Introducción a la Clínica Fisioterapia]","<p>PARTE 1TATUADOR PROFESIONALINTRODUCCIÓNMÓDULO 1. HISTORIA DEL ARTE DE TATUARUNIDAD DIDÁCTICA 1. ORÍGENES Y EVOLUCIÓN1. El término tatuaje-Acepción actual del término en español2. Antecedentes histórico-geográficos del tatuaje-Paleolítico Superior y civilizaciones antiguas-Oriente y Mesopotamia: Egipto y Persia-Ukok: la princesa congelada-Época Clásica: Grecia y Roma-América Precolombina-Edad Media-Japón: Periodo Edo-Nueva Zelanda y Polinesia-Edad ContemporáneaUNIDAD DIDÁCTICA 2. PINTURA CORPORAL1. Mehndi o HennaResumenEspacio DidácticoMÓDULO 2. TÉCNICA E INSTRUMENTAL PARA TATUARUNIDAD DIDÁCTICA 1. EVOLUCIÓN DE LA TÉCNICA DE TATUAJE1. ¿Cómo tatuaron a Ötzi?2. Técnica manual o Handpoke3. Técnica japonesa Tebori4. El tatuaje con máquina-El tatuaje en prisión-El tatuaje con máquina en la actualidadResumenEspacio DidácticoMÓDULO 3. LA MÁQUINA DE TATUARUNIDAD DIDÁCTICA 1. LA MÁQUINA DE TATUAR1. Antecedentes2. Martin Hildebrant, el tatuador de los marines3. Samuel O’Reilly y su máquina inspirada en Edison4. La pluma eléctrica de Thomas Alva Edison5. Thomas Riley y la patente londinense6. Alfred Charles South y la máquina de bobinas7. Percy Waters, la primera máquina moderna8. La máquina regulable de Carol Smokey9. Manfred Kohrs y la máquina rotativa10. Actualidad-Frame GeometryUNIDAD DIDÁCTICA 2. TIPOS DE MÁQUINAS1. Según su motor2. Según su uso3. Partes de las máquinas-Máquina de bobina-Máquina rotatitva4. Limpieza de las máquinas5. Calibrado de la máquina-Máquinas de bobina-Máquinas rotativas6. El pedal de la máquina y el Clip Cord-El pedal-El Clip cordResumenEspacio DidácticoMÓDULO 4. AGUJAS, TINTAS Y OTROS MATERIALESUNIDAD DIDÁCTICA 1. AGUJAS1. Tipología y clasificación-Agujas para línea-Agujas para sombreado y color-Cartuchos de agujas-El calibre de cada aguja-La terminación de las agujasUNIDAD DIDÁCTICA 2. COMPLEMENTOS1. Tubos y empuñaduras-Reciclaje y desechadoUNIDAD DIDÁCTICA 3. TINTAS1. Tipologías-Tintas vegetales u orgánicas-Tintas sintéticas o acrílicas u orgánicas-Tintas veganas-Tintas fluorescentes o ultravioletas2. Especificaciones para personas alérgicas3. Complementos4. Reciclaje y desechado5. Las polémicas tintas homologadas en EspañaUNIDAD DIDÁCTICA 4. PRODUCTOS PARA LA SESIÓN1. Guantes de látex, vinilo y nitrilo2. Vaselina3. Papel film y fundas de plástico para material4. Agua destilada5. Jabón hipoalergénico6. Láminas para plantillas o calcos7. Rasuradoras o cuchillas8. Vendaje adhesivoResumenEspacio DidácticoMÓDULO 5. LA PIEL HUMANA Y EL TATUAJEUNIDAD DIDÁCTICA 1. LA PIEL, SU FORMA Y CAPAS1. Partes de la piel2. ¿Cómo tatuar cada tipo de piel?-Piel Normal-Piel Seca-Piel Grasa-Piel Mixta-Otros casos3. La profundidad de la aguja en la piel4. Dolencias cutáneas tras un tatuajeUNIDAD DIDÁCTICA 2. TATUAJE Y DOLOR1. Zonas que no se deben tatuarResumenEspacio DidácticoMÓDULO 6. SEGURIDAD E HIGIENE EN LOS PROCESOS DETATUAJEUNIDAD DIDÁCTICA 1. RESPONSABILIDAD CIVIL1. ¿Para qué sirve el seguro de responsabilidad?UNIDAD DIDÁCTICA 2. MICROBIOLOGÍA BÁSICA1. Concepto de infección2. Microorganismos patógenos y oportunistas3. Vías de transmisiónUNIDAD DIDÁCTICA 3. ENFERMEDADES DE TRANSMISIÓN HEMÁTICA Y CUTANEOMUCOSAUNIDAD DIDÁCTICA 4. PREPARACIÓN DE LA ZONA DE TRABAJOUNIDAD DIDÁCTICA 5. DESINFECCIÓN, ASEPSIA Y ESTERILIZACIÓN1. Lavado de manos2. Antisepsia de la zona a tatuar3. Técnicas de desinfección4. El proceso de esterilizaciónUNIDAD DIDÁCTICA 6. CONSEJOS Y CUIDADOS1. ¿Cómo curar tatuajes?UNIDAD DIDÁCTICA 7. PRIMEROS AUXILIOSUNIDAD DIDÁCTICA 8. RESIDUOS1. Tipología2. Gestión3. PrecaucionesResumenEspacio DidácticoMÓDULO 7. DIBUJOUNIDAD DIDÁCTICA 1. EL BOCETOUNIDAD DIDÁCTICA 2. LA LÍNEA Y LA MANCHAUNIDAD DIDÁCTICA 3. EL CLAROSCURO1. Fases para dibujar el claroscuroUNIDAD DIDÁCTICA 4. VOLUMEN Y PROFUNDIDADUNIDAD DIDÁCTICA 5. EL COLOR1. El color en el tatuaje2. Mezcla de colores-Mezcla aditiva-Mezcla sustractiva3. Armonía y contraste del color-La armonía y sus tipologías-El contrasteUNIDAD DIDÁCTICA 6. LA COMPOSICIÓN DEL TATUAJEUNIDAD DIDÁCTICA 7. ANATOMÍA1. El bosquejo2. Los huesos, los músculos y los detalles corporalesResumenEspacio DidácticoMÓDULO 8. DISEÑO Y DIBUJO DEL TATUAJEUNIDAD DIDÁCTICA 1. ¿CÓMO CREAR UN DISEÑO PARA TATUAJE?1. El diseño a mano2. El diseño a máquinaUNIDAD DIDÁCTICA 2. PROGRAMAS DE DISEÑO E ILUSTRACIÓN1. Adobe Photoshop2. Adobe IllustratorUNIDAD DIDÁCTICA 3. ENCAJAR EL TATUAJE EN LA ZONA ELEGIDA1. Transfer, ¿cómo hacerla?2. Pasar el calco a la pielResumenEspacio DidácticoMÓDULO 9. ESTILOS DE TATUAJEUNIDAD DIDÁCTICA 1. CLASIFICACIÓN DE ESTILOS DE TATUAJEUNIDAD DIDÁCTICA 2. SEGÚN CULTURA Y LOCALIZACIÓN1. Maorí2. Borneo3. Celta4. Japonés5. Nativo americano6. Old schoolUNIDAD DIDÁCTICA 3. SEGÚN TIPOLOGÍA DE DIBUJO O DISEÑO1. Realismo e Hiperrealismo2. New school3. Ilustración4. Pop Art5. Dark Art6. Geometría7. Biomecánico8. LetteringUNIDAD DIDÁCTICA 4. SEGÚN TÉCNICA1. Handpoked2. Dotwork3. Blackwork4. Blackout5. Cover Up6. Tatuaje de ojos7. Free hand tattooResumenEspacio DidácticoMÓDULO 10. ATENCIÓN AL CLIENTEUNIDAD DIDÁCTICA 1. IMPORTANCIA DE LA ATENCIÓN AL CLIENTEUNIDAD DIDÁCTICA 2. PRIMERA REUNIÓNUNIDAD DIDÁCTICA 3. ESBOZO O DIBUJOUNIDAD DIDÁCTICA 4. SESIÓN DE TATUAJEUNIDAD DIDÁCTICA 5. CASOS ESPECIALES1. Enfermedades2. Tratamientos médicos3. Situaciones fisiológicas especialesResumenEspacio DidácticoMÓDULO 11. ¿CÓMO MONTAR UN ESTUDIO?UNIDAD DIDÁCTICA 1. PLAN DE NEGOCIO1. ¿Qué se debe tener en cuenta?UNIDAD DIDÁCTICA 2. PERMISOS Y LEGISLACIÓN1. Normas para el material2. Solicitud de negocio3. Legislación sanitaria estatal (España)UNIDAD DIDÁCTICA 3. FORMULARIOS Y DOCUMENTACIÓN PARACLIENTESUNIDAD DIDÁCTICA 4.OBLIGACIONES DEL TATUADORUNIDAD DIDÁCTICA 5. ÁREAS DEL ESTUDIO1. Cabinas de tatuaje o piercing2. Recepción-Sala de espera3. Almacén4. Área de esterilización5. BañoUNIDAD DIDÁCTICA 6. COMUNICACIÓN Y MARKETING1. Plan de comunicaciónResumenEspacio DidácticoANEXO I. DOCUMENTO “CONSENTIMIENTO INFORMADO” PARATATUAJESANEXO II. GUÍA PRÁCTICA DE TÉCNICAS SOBRE PIELES ARTIFICIALESSOLUCIONARIOBIBLIOGRAFÍAPARTE 2HIGIÉNICO SANITARIO APLICADO A LA MICROPIGMENTACIÓNMÓDULO 1. RÉGIMEN DE RESPONSABILIDAD CIVILUNIDAD DIDÁCTICA 1. SEGUROS DE RESPONSABILIDAD CIVILUNIDAD DIDÁCTICA 2. SEGUROS DE RESPONSABILIDAD CIVILPROFESIONALMÓDULO 2. PRIMEROS AUXILIOSUNIDAD DIDÁCTICA 1. TIPOS DE ACCIDENTES Y FACTORESDESENCADENANTESUNIDAD DIDÁCTICA 2. PREVENCIÓN DE ACCIDENTESUNIDAD DIDÁCTICA 3. APLICACIÓN DE PRIMEROS AUXILIOSUNIDAD DIDÁCTICA 4. ACCIDENTES TRAUMÁTICOSUNIDAD DIDÁCTICA 5. ACCIDENTES NO TRAUMÁTICOSUNIDAD DIDÁCTICA 6. TÉCNICAS DE REANIMACIÓN ODESOBSTRUCCIÓN RESPIRATORIAUNIDAD DIDÁCTICA 7. REACCIONES TÓXICO-ALERGÉNICASACCIDENTALESMÓDULO 3. RESIDUOS. CONCEPTO, TIPOLOGÍA Y GESTIÓNUNIDAD DIDÁCTICA 1. RESIDUOS: CONCEPTO, TIPOLOGÍA Y GESTIÓNMÓDULO 4. MARCO LEGAL. NORMATIVA DE APLICACIÓN DE LOSESTABLECIMIENTOSUNIDAD DIDÁCTICA 1. MARCO LEGAL: NORMATIVAS DE LOSESTABLECIMIENTOSMÓDULO 5. MICROBIOLOGÍA BÁSICA: MICROORGANISMOS EINFECCIONESUNIDAD DIDÁCTICA 1. MICROBIOLOGÍA BÁSICA: MICROORGANISMOS E INFECCIONESMÓDULO 6. ASEPSIA, DESINFECCIÓN Y ESTERILIZACIÓNUNIDAD DIDÁCTICA 1. ASEPSIA, DESINFECCIÓN Y ESTERILIZACIÓNMÓDULO 7. ENFERMEDADES DE TRANSMISIÓN HEMÁTICA Y OTRASALTERACIONESUNIDAD DIDÁCTICA 1. ENFERMEDADES DE TRANSMISIÓN HEMÁTICA Y OTRAS ALTERACIONESMÓDULO 8. CONDICIONES HIGIÉNICO SANITARIAS DE LOSESTABLECIMIENTOSUNIDAD DIDÁCTICA 1. CONDICIONES HIGIÉNICO SANITARIAS DE LOSESTABLECIMIENTOSMÓDULO 9. PRÁCTICAS HIGIÉNICAS DEL PROFESIONALUNIDAD DIDÁCTICA 1. PRÁCTICAS HIGIÉNICAS DEL PROFESIONALMÓDULO 10. PREVENCIÓN Y PROTECCIÓN PERSONALUNIDAD DIDÁCTICA 1. PREVENCIÓN Y PROTECCIÓN PERSONALMÓDULO 11. MÉTODOS DE DESINFECCIÓN Y ESTERILIZACIÓNUNIDAD DIDÁCTICA 1. MÉTODOS DE DESINFECCIÓN Y ESTERILIZACIÓNResumenAutoevaluaciónSolucionarioMÓDULO 12. ANATOMÍA Y FISIOLOGÍA EN LA MICROPIGMENTACIÓNY TATUAJESUNIDAD DIDÁCTICA 1. ANATOMÍA Y FISIOLOGÍA EN LAMICROPIGMENTACIÓN Y TATUAJESMÓDULO 13. REALIZACIÓN Y ELIMINACIÓN DEMICROPIGMENTACIÓN Y TATUAJESUNIDAD DIDÁCTICA 1. REALIZACIÓN Y ELIMINACIÓN DEMICROPIGMENTACIÓN Y TATUAJESMÓDULO 14. RIESGOS Y MEDIDAS PREVENTIVASUNIDAD DIDÁCTICA 1. RIESGOS Y MEDIDAS PREVENTIVASMÓDULO 15. UTENSILIOS Y MATERIALESUNIDAD DIDÁCTICA 1. UTENSILIOS Y MATERIALESResumenAutoevaluaciónSolucionarioMÓDULO 16. HIGIENE, SEGURIDAD Y SALUD EN LA TÉCNICA DELPIERCINGUNIDAD DIDÁCTICA 1. HIGIENE, SEGURIDAD Y SALUD EN LA TÉCNICA DEL PIERCINGResumenAutoevaluaciónSolucionarioMÓDULO 17. PROTOCOLOS DE PRÁCTICAS DEMICROPIGMENTACIÓN, TATUAJE Y PIERCINGUNIDAD DIDÁCTICA 1. PROTOCOLOS DE PRÁCTICAS DEMICROPIGMENTACIÓN, TATUAJE Y PIERCINGResumenAutoevaluaciónSolucionarioPRUEBA DE EVALUACIÓN</p>"
 Curso Intensivo de Cinema 4D , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Curso,,,32h,Flexible,Fechas a elegir,En 3 sedes,,,,,,,"[Madrid, Sevilla, Valencia]","[Adobe Photoshop,After effects,Edición de vídeo,Cinema 4D,Motion Graphics,Diseño 3D,Edición de videos,Gráficos en 3D,Renderizado de video]","<p>PARTE 1. MODELADO 3D, RENDER Y ANIMACIÓN PROFESIONAL CON CINEMA 4D BROADCAST</p><p>Módulo 1. Modelado</p><p>Módulo 2. Materiales, iluminación y cámaras</p><p>Módulo 3. Animación y renderizado</p><p>PARTE 2. ADOBE AFTER EFFECT CC</p>"
 Curso de Dirección Cinematográfica ,ESCUELA AUDIOVISUAL MASTERD,Curso,,Semipresencial,,,Fechas a elegir,En 24 sedes,,Sí,,,,,"[A Coruña, Badajoz, Castellón De La Plana(Castellón), Cáceres, Córdoba, Eivissa(Islas Baleares), Guadalajara, Huesca, León, Logroño(La Rioja), Lugo, Ourense(Orense), Palencia, Palma De Mallorca(Islas Baleares), Pamplona(Navarra), Salamanca, Santa Cruz De Tenerife(Tenerife), Santander(Cantabria), Segovia, Soria, Teruel, Vigo(Pontevedra), Vitoria-gasteiz(Álava), Ávila]","[Dirección de cine,Guión,Cine italiano,Cinema 4D,Cine de acción,Cine español,Dirección de actores,Equipos de sonido,Interpretación,Lenguaje cinematográfico,Rodaje,Audiovisuales,Lenguaje audiovisual,Rodaje cinematográfico,Cine,Cinematografía,Director,Historia de la Cinematografía,Director de cine,Equipos cinematográficos]",<p>TEMARIO </p>
 Master Superior en Diseño Gráfico Publicitario + Triple Titulación Universitaria ,EUROINNOVA INTERNATIONAL ONLINE EDUCATION_,Master,,Online,,12 Meses,Fechas a elegir,,,,,,,,Online,"[Adobe Animate,Adobe Photoshop,After effects,Adobe Dreamweaver,Adobe illustrator,Adobe InDesign,Publicación de páginas web,Maquetar documentos,Imágenes profesionales,Edición digital,Maquetación digital,Programación web,Desarrollo web,Creación web,Illustrator,Maquetación gráfica,HTML,HTML 5,Motion Graphics,Cinema 4D]",
" Master Internacional Modelado 3d, Render y Animación ",EDUCA BUSINESS SCHOOL,Master,,Online,600h,12 Meses,Fechas a elegir,,,,,,,,Online,"[Producción audiovisual,Modelado 3D,Animación 3D,Cine y Televisión,Proyectos visuales,Modelado,Videojuegos,Render,Cinema 4D,Videojuegos 3D,Animación 2D,Animación de personajes,Animación digital,Animación por ordenador,Cine de animación,Desarrollo de videojuegos,Ingeniería de videojuegos,Programación de videojuegos,Programador de videojuegos,Creación de videojuegos]",
 Técnico en edición de vídeo profesional con cinema 4d + after effects cc 2014 ,PSIQUE GROUP & BUSINESS SCHOOL.,Curso,,Online,360h,,Fechas a elegir,,,,,,,,Online,"[Illustrator,C,Modelado,Prevención,After effects,Edición de vídeo,Render,Prevención de riesgos,Cableado,Averías,CCTV,Gráficos,Mantenimiento,Cinema 4D,Conducción,Modelado 3D,Máscaras,Animacion,Escenas,Interfaz,C  ]","<p>PARTE 1. MODELADO 3D, RENDER Y ANIMACIÓN PROFESIONAL CON CINEMA 4D BROADCAST  MODULO I. MODELADO  TEMA 1. LA INTERFAZ DE CINEMA 4D</p><p>TEMA 2. ESCENAS</p><p>TEMA 3. PRIMITIVAS EN CINEMA 4D</p><p>TEMA 4. TRANSFORMACIONES</p><p>TEMA 5. SPLINES</p><p>TEMA 6. COPIAR Y ALINEAR OBJETOS EN CINEMA 4D</p><p>TEMA 7. CAPAS</p><p>TEMA 8. DEFORMADORES EN CINEMA 4D</p><p> MODULO II. MATERIALES, ILUMINACIÓN Y CÁMARAS  TEMA 9. MATERIALES EN CINEMA 4D</p><p>TEMA 10. ILUMINACIÓN</p><p>TEMA 11. CÁMARAS Y ELEMENTOS DE ESCENA</p><p> MODULO III. ANIMACIÓN Y RENDERIZADO  TEMA 12. ANIMACIÓN EN CINEMA 4D</p><p>TEMA 13. PARTÍCULAS</p><p>TEMA 14. RENDERIZADO EN CINEMA 4D</p><p>TEMA 15. SUPUESTOS PRÁCTICOS</p><p>PARTE 2. ADOBE AFTER EFFECT CC 2014 TEMA 1. PRESENTACIÓN</p><p>TEMA 2. INTRODUCCIÓN</p><p>TEMA 3. ÁREA DE TRABAJO</p><p>TEMA 4. PROYECTOS Y COMPOSICIONES</p><p>TEMA 5. IMPORTAR ARCHIVOS</p><p>TEMA 6. CAPAS</p><p>TEMA 7. ANIMACIONES</p><p>TEMA 8. TEXTO</p><p>TEMA 9. DIBUJO Y MÁSCARAS DE CAPA</p><p>TEMA 10. TRANSPARENCIAS Y EFECTOS</p><p>TEMA 11. 3D</p><p>TEMA 12. PLUGINS, EXPRESIONES, VIDEO Y AUDIO</p><p>TEMA 13. EXPORTACIÓN</p><p>TEMA 14. NOVEDADES AFTER EFFECTS CC</p>"
 Curso de Cinema 4D , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Curso,,,180h,3 Meses,Fechas a elegir,En 3 sedes,,,,,,,"[Madrid, Sevilla, Valencia]","[After effects,Cinema 4D,Motion Graphics,Diseño 3D,Motores de Render,Motion Design]",
 Motion Graphics con After Effects y Cinema 4D ,FX BARCELONA FILM SCHOOL,Master,,,,9 Meses,Fechas a elegir,Barcelona,,,,Sí,,,[Barcelona],"[After effects,Creación de UV&amp;amp;#039;s,Cinema 4D,Motion Graphics,Cine,Television,Series TV,Publicidad,Da Vinci,Visuales 3D,Diseño 3D,Simulaciones,Creación de UV&#039;s,Compositing,Cámaras,Creación de Motion Graphics 3D,Técnicas de modelado,Técnicas de animación,Luces y materiales,Still y nodos,Ajustes de images]",<p>● Cómo utilizar After Effects como primer acercamiento de una manera dinámica y correcta de trabajo</p><p>● Diseño de contenido visual para plataformas digitales</p><p>● Implementación de material rodado VFX y generación de partículas</p><p>● Espacio 3D</p><p>● Cómo crear Motion Graphics y sus metodologías</p><p>● Introducción a técnicas de composición e integración para generar videos de alta calidad</p><p>● Introducción a matte painting</p><p>● Teoría y conocimiento de Da Vinci</p><p>● Tratamiento del color expresivo</p><p>● Montaje de pieza audiovisual</p><p>● Ajustes de images</p><p>● still y nodos</p><p>● Introducción a técnicas especializadas de efectos visuales para video</p><p>● Cómo utilizar Cinema 4D como primer acercamiento de una manera dinámica y correcta de trabajo</p><p>● Construcción primer bodegón</p><p>● Luces y materiales I</p><p>● Técnicas de modelado y animación I</p><p>● Técnicas de modelado II</p><p>● Técnicas de animación II</p><p>● Creación de Motion Graphics 3D</p><p>● Cámaras</p><p>● Luces y materiales II</p><p>● Compositing en After Effects</p><p>● Uso de profundidad de campo y motion blur</p><p>● Creación de UV´s básico</p><p>● Personalización de materiales y texturas</p><p>● Simulaciones</p><p>● Voronoi Fracture</p>
 Master en Desarrollo de Videojuegos: Creación y Animación de Personajes 3D + Escenarios Virtuales 3D ,EUROINNOVA INTERNATIONAL ONLINE EDUCATION_,Master,,Online,720h,12 Meses,Fechas a elegir,,,,,,,,Online,"[Animación de personajes,Creación de personajes,Creación de videojuegos,Cinema 4D,Modelado 3D,Desarrollo de videojuegos,Videojuegos 3D,Animación 3D,Efectos especiales,Modelado,Infoarquitectura,Postproducción,Rigging,Videojuegos,After effects,Postproducción de vídeo,Programador de videojuegos,Programación de videojuegos,Ingeniería de videojuegos]","<p>PARTE 1. DISEÑO EN 3D. ESPECIALIDAD ANIMACIÓN DE VIDEOJUEGOS</p><p> </p><p>PARTE 2. DISEÑO Y ANIMACIÓN DE ESCENARIOS 3D. ESPECIALIDAD ANIMACIÓN DE VIDEOJUEGOS</p><p> </p><p>PARTE 3. DISEÑO Y ANIMACIÓN DE PERSONAJES EN 3D. ESPECIALIDAD ANIMACIÓN DE VIDEOJUEGOS</p><p> </p><p>PARTE 4. POSTPRODUCCIÓN DE VIDEOJUEGOS: DISEÑO Y CREACIÓN DE EFECTOS ESPECIALES EN 3D CON AFTER EFFECTS</p><p> </p><p>PARTE 5. POSTPRODUCCIÓN DE VIDEOJUEGOS. MONTAJE PROFESIONAL DE VIDEOJUEGOS</p><p> </p><p>PARTE 6. BIBLIOTECA DE RECURSOS 3D (ESCENARIOS, PERSONAJES, ETC.)</p>"
